SISAIRE;;;;;;;;;;;;;;;;;
SABANA DE INFORMACIÓN DE SISAIRE;;;;;;;;;;;;;;;;;
Fecha de procesamiento :23/05/2026, 11:09:37 AM;;;;;;;;;;;;;;;;;
SECCION CONSULTA DE MEDICIONES;;;;;;;;;;;;;;;;;
REPORTE GENERADO ENTRE 2014-01-01 - 2026-03-31;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
Estacion;Fecha inicial;Fecha final;PM2.5;;;;;;;;;;;;;;
KENNEDY;2021-10-27;;24.58333333;;;;;;;;;;;;;;
KENNEDY;2021-10-26;;16.375;;;;;;;;;;;;;;
KENNEDY;2021-10-25;;20.16666667;;;;;;;;;;;;;;
KENNEDY;2021-10-24;;24.08333333;;;;;;;;;;;;;;
KENNEDY;2021-10-23;;21.375;;;;;;;;;;;;;;
KENNEDY;2021-10-22;;39.04166667;;;;;;;;;;;;;;
KENNEDY;2021-10-21;;26.17391304;;;;;;;;;;;;;;
KENNEDY;2021-10-20;;30.33333333;;;;;;;;;;;;;;
KENNEDY;2021-10-19;;26.875;;;;;;;;;;;;;;
KENNEDY;2021-10-18;;18.83333333;;;;;;;;;;;;;;
KENNEDY;2021-10-17;;11.33333333;;;;;;;;;;;;;;
KENNEDY;2021-10-16;;23.13043478;;;;;;;;;;;;;;
KENNEDY;2021-10-15;;24.375;;;;;;;;;;;;;;
KENNEDY;2021-10-14;;40.5;;;;;;;;;;;;;;
KENNEDY;2021-10-13;;29.5;;;;;;;;;;;;;;
KENNEDY;2021-10-12;;15.75;;;;;;;;;;;;;;
KENNEDY;2021-10-11;;23.56521739;;;;;;;;;;;;;;
KENNEDY;2021-10-10;;18.375;;;;;;;;;;;;;;
KENNEDY;2021-10-09;;15.33333333;;;;;;;;;;;;;;
KENNEDY;2021-10-08;;22.41666667;;;;;;;;;;;;;;
KENNEDY;2021-10-07;;14.5;;;;;;;;;;;;;;
KENNEDY;2021-10-06;;18.26086957;;;;;;;;;;;;;;
KENNEDY;2021-10-05;;18.20833333;;;;;;;;;;;;;;
KENNEDY;2021-10-04;;27.47826087;;;;;;;;;;;;;;
KENNEDY;2021-10-03;;22.625;;;;;;;;;;;;;;
KENNEDY;2021-10-02;;26.83333333;;;;;;;;;;;;;;
KENNEDY;2021-10-01;;24.0;;;;;;;;;;;;;;
KENNEDY;2021-09-30;;21.34782609;;;;;;;;;;;;;;
KENNEDY;2021-09-29;;21.79166667;;;;;;;;;;;;;;
KENNEDY;2021-09-28;;15.66666667;;;;;;;;;;;;;;
KENNEDY;2021-09-27;;19.58333333;;;;;;;;;;;;;;
KENNEDY;2021-09-26;;12.625;;;;;;;;;;;;;;
KENNEDY;2021-09-25;;13.45833333;;;;;;;;;;;;;;
KENNEDY;2021-09-24;;17.33333333;;;;;;;;;;;;;;
KENNEDY;2021-09-23;;16.34782609;;;;;;;;;;;;;;
KENNEDY;2021-09-22;;21.95833333;;;;;;;;;;;;;;
KENNEDY;2021-09-21;;21.83333333;;;;;;;;;;;;;;
KENNEDY;2021-09-20;;23.25;;;;;;;;;;;;;;
KENNEDY;2021-09-19;;26.08333333;;;;;;;;;;;;;;
KENNEDY;2021-09-18;;24.33333333;;;;;;;;;;;;;;
KENNEDY;2021-09-17;;13.86956522;;;;;;;;;;;;;;
KENNEDY;2021-09-16;;16.52173913;;;;;;;;;;;;;;
KENNEDY;2021-09-15;;23.95833333;;;;;;;;;;;;;;
KENNEDY;2021-09-14;;19.70833333;;;;;;;;;;;;;;
KENNEDY;2021-09-13;;21.375;;;;;;;;;;;;;;
KENNEDY;2021-09-12;;11.66666667;;;;;;;;;;;;;;
KENNEDY;2021-09-11;;13.45833333;;;;;;;;;;;;;;
KENNEDY;2021-09-10;;17.79166667;;;;;;;;;;;;;;
KENNEDY;2021-09-09;;21.625;;;;;;;;;;;;;;
KENNEDY;2021-09-08;;18.91666667;;;;;;;;;;;;;;
KENNEDY;2021-09-07;;21.52380952;;;;;;;;;;;;;;
KENNEDY;2021-09-06;;17.20833333;;;;;;;;;;;;;;
KENNEDY;2021-09-05;;19.5;;;;;;;;;;;;;;
KENNEDY;2021-09-04;;21.75;;;;;;;;;;;;;;
KENNEDY;2021-09-03;;23.25;;;;;;;;;;;;;;
KENNEDY;2021-09-02;;26.0;;;;;;;;;;;;;;
KENNEDY;2021-09-01;;18.83333333;;;;;;;;;;;;;;
KENNEDY;2021-08-31;;18.29166667;;;;;;;;;;;;;;
KENNEDY;2021-08-30;;14.79166667;;;;;;;;;;;;;;
KENNEDY;2021-08-29;;15.79166667;;;;;;;;;;;;;;
KENNEDY;2021-08-28;;18.83333333;;;;;;;;;;;;;;
KENNEDY;2021-08-27;;24.66666667;;;;;;;;;;;;;;
KENNEDY;2021-08-26;;23.16666667;;;;;;;;;;;;;;
KENNEDY;2021-08-25;;20.16666667;;;;;;;;;;;;;;
KENNEDY;2021-08-24;;23.79166667;;;;;;;;;;;;;;
KENNEDY;2021-08-23;;20.58333333;;;;;;;;;;;;;;
KENNEDY;2021-08-22;;13.26086957;;;;;;;;;;;;;;
KENNEDY;2021-08-21;;31.95833333;;;;;;;;;;;;;;
KENNEDY;2021-08-20;;29.75;;;;;;;;;;;;;;
KENNEDY;2021-08-19;;15.41666667;;;;;;;;;;;;;;
KENNEDY;2021-08-18;;20.0;;;;;;;;;;;;;;
KENNEDY;2021-08-17;;21.20833333;;;;;;;;;;;;;;
KENNEDY;2021-08-16;;19.26086957;;;;;;;;;;;;;;
KENNEDY;2021-08-15;;16.41666667;;;;;;;;;;;;;;
KENNEDY;2021-08-14;;21.32083333;;;;;;;;;;;;;;
KENNEDY;2021-08-13;;17.5;;;;;;;;;;;;;;
KENNEDY;2021-08-12;;21.91666667;;;;;;;;;;;;;;
KENNEDY;2021-08-11;;13.45454545;;;;;;;;;;;;;;
KENNEDY;2021-08-10;;12.54545455;;;;;;;;;;;;;;
KENNEDY;2021-08-09;;18.625;;;;;;;;;;;;;;
KENNEDY;2021-08-08;;24.86363636;;;;;;;;;;;;;;
KENNEDY;2021-08-07;;26.79166667;;;;;;;;;;;;;;
KENNEDY;2021-08-06;;19.66666667;;;;;;;;;;;;;;
KENNEDY;2021-08-05;;18.79166667;;;;;;;;;;;;;;
KENNEDY;2021-08-04;;19.7173913;;;;;;;;;;;;;;
KENNEDY;2021-08-03;;15.5;;;;;;;;;;;;;;
KENNEDY;2021-08-02;;9.2173913;;;;;;;;;;;;;;
KENNEDY;2021-08-01;;8.66666667;;;;;;;;;;;;;;
KENNEDY;2021-07-31;;14.17391304;;;;;;;;;;;;;;
KENNEDY;2021-07-30;;12.66666667;;;;;;;;;;;;;;
KENNEDY;2021-07-29;;12.33333333;;;;;;;;;;;;;;
KENNEDY;2021-07-28;;15.69565217;;;;;;;;;;;;;;
KENNEDY;2021-07-27;;14.56521739;;;;;;;;;;;;;;
KENNEDY;2021-07-26;;22.52173913;;;;;;;;;;;;;;
KENNEDY;2021-07-25;;16.45833333;;;;;;;;;;;;;;
KENNEDY;2021-07-24;;16.16666667;;;;;;;;;;;;;;
KENNEDY;2021-07-23;;8.33333333;;;;;;;;;;;;;;
KENNEDY;2021-07-22;;9.04347826;;;;;;;;;;;;;;
KENNEDY;2021-07-21;;6.84210526;;;;;;;;;;;;;;
KENNEDY;2021-07-20;;3.0;;;;;;;;;;;;;;
KENNEDY;2021-07-19;;6.52173913;;;;;;;;;;;;;;
KENNEDY;2021-07-18;;5.41176471;;;;;;;;;;;;;;
KENNEDY;2021-07-17;;10.36363636;;;;;;;;;;;;;;
KENNEDY;2021-07-16;;12.08333333;;;;;;;;;;;;;;
KENNEDY;2021-07-15;;15.91304348;;;;;;;;;;;;;;
KENNEDY;2021-07-14;;17.79166667;;;;;;;;;;;;;;
KENNEDY;2021-07-13;;12.45833333;;;;;;;;;;;;;;
KENNEDY;2021-07-12;;8.5;;;;;;;;;;;;;;
KENNEDY;2021-07-11;;4.86956522;;;;;;;;;;;;;;
KENNEDY;2021-07-10;;9.41666667;;;;;;;;;;;;;;
KENNEDY;2021-07-09;;13.73913043;;;;;;;;;;;;;;
KENNEDY;2021-07-08;;10.375;;;;;;;;;;;;;;
KENNEDY;2021-07-07;;10.95652174;;;;;;;;;;;;;;
KENNEDY;2021-07-06;;7.55555556;;;;;;;;;;;;;;
KENNEDY;2021-07-05;;8.14285714;;;;;;;;;;;;;;
KENNEDY;2021-07-04;;5.75;;;;;;;;;;;;;;
KENNEDY;2021-07-03;;8.73913043;;;;;;;;;;;;;;
KENNEDY;2021-07-02;;14.35714286;;;;;;;;;;;;;;
KENNEDY;2021-06-27;;17.88888889;;;;;;;;;;;;;;
KENNEDY;2021-06-26;;29.91666667;;;;;;;;;;;;;;
KENNEDY;2021-06-25;;28.70833333;;;;;;;;;;;;;;
KENNEDY;2021-06-24;;20.83333333;;;;;;;;;;;;;;
KENNEDY;2021-06-23;;25.66666667;;;;;;;;;;;;;;
KENNEDY;2021-06-22;;13.75;;;;;;;;;;;;;;
KENNEDY;2021-06-21;;9.25;;;;;;;;;;;;;;
KENNEDY;2021-06-20;;7.18181818;;;;;;;;;;;;;;
KENNEDY;2021-06-19;;9.36363636;;;;;;;;;;;;;;
KENNEDY;2021-06-18;;10.95;;;;;;;;;;;;;;
KENNEDY;2021-06-13;;8.82666667;;;;;;;;;;;;;;
KENNEDY;2021-06-12;;16.39583333;;;;;;;;;;;;;;
KENNEDY;2021-06-11;;40.70833333;;;;;;;;;;;;;;
KENNEDY;2021-06-10;;22.7826087;;;;;;;;;;;;;;
KENNEDY;2021-06-09;;19.41666667;;;;;;;;;;;;;;
KENNEDY;2021-06-08;;10.66666667;;;;;;;;;;;;;;
KENNEDY;2021-06-07;;8.05555556;;;;;;;;;;;;;;
KENNEDY;2021-06-06;;9.60869565;;;;;;;;;;;;;;
KENNEDY;2021-06-05;;14.79166667;;;;;;;;;;;;;;
KENNEDY;2021-06-04;;15.625;;;;;;;;;;;;;;
KENNEDY;2021-06-03;;16.39130435;;;;;;;;;;;;;;
KENNEDY;2021-06-02;;24.25;;;;;;;;;;;;;;
KENNEDY;2021-06-01;;17.58333333;;;;;;;;;;;;;;
KENNEDY;2021-05-31;;14.4;;;;;;;;;;;;;;
KENNEDY;2021-05-30;;14.27272727;;;;;;;;;;;;;;
KENNEDY;2021-05-29;;13.0;;;;;;;;;;;;;;
KENNEDY;2021-05-28;;23.54166667;;;;;;;;;;;;;;
KENNEDY;2021-05-27;;14.58333333;;;;;;;;;;;;;;
KENNEDY;2021-05-26;;12.38095238;;;;;;;;;;;;;;
KENNEDY;2021-05-25;;13.0952381;;;;;;;;;;;;;;
KENNEDY;2021-05-24;;13.72727273;;;;;;;;;;;;;;
KENNEDY;2021-05-23;;8.57727273;;;;;;;;;;;;;;
KENNEDY;2021-05-22;;20.04761905;;;;;;;;;;;;;;
KENNEDY;2021-05-21;;14.81818182;;;;;;;;;;;;;;
KENNEDY;2021-05-20;;14.0;;;;;;;;;;;;;;
KENNEDY;2021-05-19;;17.04347826;;;;;;;;;;;;;;
KENNEDY;2021-05-18;;13.35714286;;;;;;;;;;;;;;
KENNEDY;2021-05-14;;16.2;;;;;;;;;;;;;;
KENNEDY;2021-05-13;;11.54545455;;;;;;;;;;;;;;
KENNEDY;2021-05-12;;10.66666667;;;;;;;;;;;;;;
KENNEDY;2021-05-11;;13.55;;;;;;;;;;;;;;
KENNEDY;2021-05-10;;10.69565217;;;;;;;;;;;;;;
KENNEDY;2021-05-09;;10.91666667;;;;;;;;;;;;;;
KENNEDY;2021-05-08;;19.04166667;;;;;;;;;;;;;;
KENNEDY;2021-05-07;;15.45833333;;;;;;;;;;;;;;
KENNEDY;2021-05-06;;19.16666667;;;;;;;;;;;;;;
KENNEDY;2021-05-05;;19.625;;;;;;;;;;;;;;
KENNEDY;2021-05-04;;17.125;;;;;;;;;;;;;;
KENNEDY;2021-05-03;;13.2173913;;;;;;;;;;;;;;
KENNEDY;2021-05-02;;13.79166667;;;;;;;;;;;;;;
KENNEDY;2021-05-01;;26.875;;;;;;;;;;;;;;
KENNEDY;2021-04-30;;11.43684211;;;;;;;;;;;;;;
KENNEDY;2021-04-29;;13.5;;;;;;;;;;;;;;
KENNEDY;2021-04-28;;15.58333333;;;;;;;;;;;;;;
KENNEDY;2021-04-27;;19.80952381;;;;;;;;;;;;;;
KENNEDY;2021-04-26;;22.58333333;;;;;;;;;;;;;;
KENNEDY;2021-04-25;;24.83333333;;;;;;;;;;;;;;
KENNEDY;2021-04-24;;32.04166667;;;;;;;;;;;;;;
KENNEDY;2021-04-23;;23.08333333;;;;;;;;;;;;;;
KENNEDY;2021-04-22;;33.95833333;;;;;;;;;;;;;;
KENNEDY;2021-04-21;;28.875;;;;;;;;;;;;;;
KENNEDY;2021-04-20;;21.91666667;;;;;;;;;;;;;;
KENNEDY;2021-04-19;;22.45833333;;;;;;;;;;;;;;
KENNEDY;2021-04-18;;15.45454545;;;;;;;;;;;;;;
KENNEDY;2021-04-17;;12.83333333;;;;;;;;;;;;;;
KENNEDY;2021-04-16;;20.375;;;;;;;;;;;;;;
KENNEDY;2021-04-15;;18.91304348;;;;;;;;;;;;;;
KENNEDY;2021-04-14;;17.91666667;;;;;;;;;;;;;;
KENNEDY;2021-04-13;;19.375;;;;;;;;;;;;;;
KENNEDY;2021-04-12;;16.45833333;;;;;;;;;;;;;;
KENNEDY;2021-04-11;;14.54166667;;;;;;;;;;;;;;
KENNEDY;2021-04-10;;26.58333333;;;;;;;;;;;;;;
KENNEDY;2021-04-09;;19.79166667;;;;;;;;;;;;;;
KENNEDY;2021-04-08;;25.25;;;;;;;;;;;;;;
KENNEDY;2021-04-07;;16.33333333;;;;;;;;;;;;;;
KENNEDY;2021-04-06;;16.08333333;;;;;;;;;;;;;;
KENNEDY;2021-04-05;;17.66666667;;;;;;;;;;;;;;
KENNEDY;2021-04-04;;17.33333333;;;;;;;;;;;;;;
KENNEDY;2021-04-03;;15.62916667;;;;;;;;;;;;;;
KENNEDY;2021-04-02;;13.52916667;;;;;;;;;;;;;;
KENNEDY;2021-04-01;;16.29166667;;;;;;;;;;;;;;
KENNEDY;2021-03-31;;16.27272727;;;;;;;;;;;;;;
KENNEDY;2021-03-30;;17.75;;;;;;;;;;;;;;
KENNEDY;2021-03-29;;20.6;;;;;;;;;;;;;;
KENNEDY;2021-03-28;;12.7826087;;;;;;;;;;;;;;
KENNEDY;2021-03-27;;20.625;;;;;;;;;;;;;;
KENNEDY;2021-03-26;;30.04166667;;;;;;;;;;;;;;
KENNEDY;2021-03-25;;35.08695652;;;;;;;;;;;;;;
KENNEDY;2021-03-24;;31.58333333;;;;;;;;;;;;;;
KENNEDY;2021-03-23;;32.81818182;;;;;;;;;;;;;;
KENNEDY;2021-03-22;;22.91304348;;;;;;;;;;;;;;
KENNEDY;2021-03-21;;26.08333333;;;;;;;;;;;;;;
KENNEDY;2021-03-20;;28.16666667;;;;;;;;;;;;;;
KENNEDY;2021-03-19;;24.95833333;;;;;;;;;;;;;;
KENNEDY;2021-03-18;;22.95833333;;;;;;;;;;;;;;
KENNEDY;2021-03-17;;31.58333333;;;;;;;;;;;;;;
KENNEDY;2021-03-16;;25.04166667;;;;;;;;;;;;;;
KENNEDY;2021-03-15;;32.7826087;;;;;;;;;;;;;;
KENNEDY;2021-03-14;;25.04166667;;;;;;;;;;;;;;
KENNEDY;2021-03-13;;25.20833333;;;;;;;;;;;;;;
KENNEDY;2021-03-12;;19.75;;;;;;;;;;;;;;
KENNEDY;2021-03-11;;20.38333333;;;;;;;;;;;;;;
KENNEDY;2021-03-10;;21.20833333;;;;;;;;;;;;;;
KENNEDY;2021-03-09;;27.16666667;;;;;;;;;;;;;;
KENNEDY;2021-03-08;;12.52380952;;;;;;;;;;;;;;
KENNEDY;2021-03-07;;14.0625;;;;;;;;;;;;;;
KENNEDY;2021-03-06;;43.95833333;;;;;;;;;;;;;;
KENNEDY;2021-03-05;;36.125;;;;;;;;;;;;;;
KENNEDY;2021-03-04;;36.13043478;;;;;;;;;;;;;;
KENNEDY;2021-03-03;;26.83333333;;;;;;;;;;;;;;
KENNEDY;2021-03-02;;21.5;;;;;;;;;;;;;;
KENNEDY;2021-03-01;;17.65217391;;;;;;;;;;;;;;
KENNEDY;2021-02-28;;17.2173913;;;;;;;;;;;;;;
KENNEDY;2021-02-27;;27.0;;;;;;;;;;;;;;
KENNEDY;2021-02-26;;25.91666667;;;;;;;;;;;;;;
KENNEDY;2021-02-25;;14.66666667;;;;;;;;;;;;;;
KENNEDY;2021-02-24;;25.58333333;;;;;;;;;;;;;;
KENNEDY;2021-02-23;;23.79166667;;;;;;;;;;;;;;
KENNEDY;2021-02-22;;18.125;;;;;;;;;;;;;;
KENNEDY;2021-02-21;;18.91666667;;;;;;;;;;;;;;
KENNEDY;2021-02-20;;22.54166667;;;;;;;;;;;;;;
KENNEDY;2021-02-19;;26.45833333;;;;;;;;;;;;;;
KENNEDY;2021-02-18;;27.5;;;;;;;;;;;;;;
KENNEDY;2021-02-17;;29.70833333;;;;;;;;;;;;;;
KENNEDY;2021-02-16;;32.54166667;;;;;;;;;;;;;;
KENNEDY;2021-02-15;;28.95652174;;;;;;;;;;;;;;
KENNEDY;2021-02-14;;31.66666667;;;;;;;;;;;;;;
KENNEDY;2021-02-13;;23.58333333;;;;;;;;;;;;;;
KENNEDY;2021-02-12;;30.625;;;;;;;;;;;;;;
KENNEDY;2021-02-11;;27.45833333;;;;;;;;;;;;;;
KENNEDY;2021-02-10;;23.625;;;;;;;;;;;;;;
KENNEDY;2021-02-09;;30.00416667;;;;;;;;;;;;;;
KENNEDY;2021-02-08;;25.08333333;;;;;;;;;;;;;;
KENNEDY;2021-02-07;;21.41666667;;;;;;;;;;;;;;
KENNEDY;2021-02-06;;25.58333333;;;;;;;;;;;;;;
KENNEDY;2021-02-05;;20.75;;;;;;;;;;;;;;
KENNEDY;2021-02-04;;25.64705882;;;;;;;;;;;;;;
KENNEDY;2021-02-03;;22.57142857;;;;;;;;;;;;;;
KENNEDY;2021-02-02;;19.04166667;;;;;;;;;;;;;;
KENNEDY;2021-02-01;;16.4875;;;;;;;;;;;;;;
KENNEDY;2021-01-31;;13.82608696;;;;;;;;;;;;;;
KENNEDY;2021-01-30;;25.16666667;;;;;;;;;;;;;;
KENNEDY;2021-01-29;;34.58333333;;;;;;;;;;;;;;
KENNEDY;2021-01-28;;34.04166667;;;;;;;;;;;;;;
KENNEDY;2021-01-27;;21.52380952;;;;;;;;;;;;;;
KENNEDY;2021-01-26;;22.29166667;;;;;;;;;;;;;;
KENNEDY;2021-01-25;;20.125;;;;;;;;;;;;;;
KENNEDY;2021-01-24;;13.41666667;;;;;;;;;;;;;;
KENNEDY;2021-01-23;;15.20833333;;;;;;;;;;;;;;
KENNEDY;2021-01-22;;27.79166667;;;;;;;;;;;;;;
KENNEDY;2021-01-21;;29.58333333;;;;;;;;;;;;;;
KENNEDY;2021-01-20;;26.29166667;;;;;;;;;;;;;;
KENNEDY;2021-01-19;;32.79166667;;;;;;;;;;;;;;
KENNEDY;2021-01-18;;28.75;;;;;;;;;;;;;;
KENNEDY;2021-01-17;;23.66666667;;;;;;;;;;;;;;
KENNEDY;2021-01-16;;27.91666667;;;;;;;;;;;;;;
KENNEDY;2021-01-15;;32.86956522;;;;;;;;;;;;;;
KENNEDY;2021-01-14;;29.45833333;;;;;;;;;;;;;;
KENNEDY;2021-01-13;;23.375;;;;;;;;;;;;;;
KENNEDY;2021-01-12;;9.625;;;;;;;;;;;;;;
KENNEDY;2021-01-11;;6.04545455;;;;;;;;;;;;;;
KENNEDY;2021-01-10;;8.56521739;;;;;;;;;;;;;;
KENNEDY;2021-01-09;;10.41666667;;;;;;;;;;;;;;
KENNEDY;2021-01-08;;25.0;;;;;;;;;;;;;;
KENNEDY;2021-01-07;;20.625;;;;;;;;;;;;;;
KENNEDY;2021-01-06;;23.79166667;;;;;;;;;;;;;;
KENNEDY;2021-01-05;;27.65217391;;;;;;;;;;;;;;
KENNEDY;2021-01-04;;17.58333333;;;;;;;;;;;;;;
KENNEDY;2021-01-03;;7.39130435;;;;;;;;;;;;;;
KENNEDY;2021-01-02;;12.95652174;;;;;;;;;;;;;;
KENNEDY;2021-01-01;;23.81818182;;;;;;;;;;;;;;
KENNEDY;2020-12-31;;39.04347826;;;;;;;;;;;;;;
KENNEDY;2020-12-30;;27.5;;;;;;;;;;;;;;
KENNEDY;2020-12-29;;24.04166667;;;;;;;;;;;;;;
KENNEDY;2020-12-28;;24.25;;;;;;;;;;;;;;
KENNEDY;2020-12-27;;14.91666667;;;;;;;;;;;;;;
KENNEDY;2020-12-26;;14.16666667;;;;;;;;;;;;;;
KENNEDY;2020-12-25;;23.95833333;;;;;;;;;;;;;;
KENNEDY;2020-12-24;;23.16666667;;;;;;;;;;;;;;
KENNEDY;2020-12-23;;42.04166667;;;;;;;;;;;;;;
KENNEDY;2020-12-22;;30.625;;;;;;;;;;;;;;
KENNEDY;2020-12-21;;28.36363636;;;;;;;;;;;;;;
KENNEDY;2020-12-20;;13.04166667;;;;;;;;;;;;;;
KENNEDY;2020-12-19;;25.29166667;;;;;;;;;;;;;;
KENNEDY;2020-12-18;;26.56521739;;;;;;;;;;;;;;
KENNEDY;2020-12-17;;19.33333333;;;;;;;;;;;;;;
KENNEDY;2020-12-16;;19.08333333;;;;;;;;;;;;;;
KENNEDY;2020-12-15;;28.08695652;;;;;;;;;;;;;;
KENNEDY;2020-12-14;;21.04347826;;;;;;;;;;;;;;
KENNEDY;2020-12-13;;15.91666667;;;;;;;;;;;;;;
KENNEDY;2020-12-12;;29.375;;;;;;;;;;;;;;
KENNEDY;2020-12-11;;36.95833333;;;;;;;;;;;;;;
KENNEDY;2020-12-10;;42.45833333;;;;;;;;;;;;;;
KENNEDY;2020-12-09;;33.08333333;;;;;;;;;;;;;;
KENNEDY;2020-12-08;;36.70833333;;;;;;;;;;;;;;
KENNEDY;2020-12-07;;38.0;;;;;;;;;;;;;;
KENNEDY;2020-12-06;;14.29166667;;;;;;;;;;;;;;
KENNEDY;2020-12-05;;24.91666667;;;;;;;;;;;;;;
KENNEDY;2020-12-04;;30.95833333;;;;;;;;;;;;;;
KENNEDY;2020-12-03;;19.59090909;;;;;;;;;;;;;;
KENNEDY;2020-12-02;;16.58333333;;;;;;;;;;;;;;
KENNEDY;2020-12-01;;22.375;;;;;;;;;;;;;;
KENNEDY;2020-11-30;;22.04347826;;;;;;;;;;;;;;
KENNEDY;2020-11-29;;11.91666667;;;;;;;;;;;;;;
KENNEDY;2020-11-28;;24.65217391;;;;;;;;;;;;;;
KENNEDY;2020-11-27;;24.20833333;;;;;;;;;;;;;;
KENNEDY;2020-11-26;;33.875;;;;;;;;;;;;;;
KENNEDY;2020-11-25;;24.5;;;;;;;;;;;;;;
KENNEDY;2020-11-24;;34.45833333;;;;;;;;;;;;;;
KENNEDY;2020-11-23;;32.33333333;;;;;;;;;;;;;;
KENNEDY;2020-11-22;;27.29166667;;;;;;;;;;;;;;
KENNEDY;2020-11-21;;26.08333333;;;;;;;;;;;;;;
KENNEDY;2020-11-20;;30.82608696;;;;;;;;;;;;;;
KENNEDY;2020-11-19;;22.58333333;;;;;;;;;;;;;;
KENNEDY;2020-11-18;;17.25;;;;;;;;;;;;;;
KENNEDY;2020-11-17;;15.56521739;;;;;;;;;;;;;;
KENNEDY;2020-11-16;;12.81818182;;;;;;;;;;;;;;
KENNEDY;2020-11-15;;24.73913043;;;;;;;;;;;;;;
KENNEDY;2020-11-14;;28.0;;;;;;;;;;;;;;
KENNEDY;2020-11-13;;18.375;;;;;;;;;;;;;;
KENNEDY;2020-11-12;;26.66666667;;;;;;;;;;;;;;
KENNEDY;2020-11-11;;16.89583333;;;;;;;;;;;;;;
KENNEDY;2020-11-10;;28.41666667;;;;;;;;;;;;;;
KENNEDY;2020-11-09;;19.58333333;;;;;;;;;;;;;;
KENNEDY;2020-11-08;;22.625;;;;;;;;;;;;;;
KENNEDY;2020-11-07;;24.91666667;;;;;;;;;;;;;;
KENNEDY;2020-11-06;;33.91666667;;;;;;;;;;;;;;
KENNEDY;2020-11-05;;23.39130435;;;;;;;;;;;;;;
KENNEDY;2020-11-04;;26.125;;;;;;;;;;;;;;
KENNEDY;2020-11-03;;25.95833333;;;;;;;;;;;;;;
KENNEDY;2020-11-02;;19.33333333;;;;;;;;;;;;;;
KENNEDY;2020-11-01;;14.08;;;;;;;;;;;;;;
KENNEDY;2020-10-31;;18.60869565;;;;;;;;;;;;;;
KENNEDY;2020-10-30;;17.04166667;;;;;;;;;;;;;;
KENNEDY;2020-10-29;;21.04166667;;;;;;;;;;;;;;
KENNEDY;2020-10-28;;18.54166667;;;;;;;;;;;;;;
KENNEDY;2020-10-27;;22.79166667;;;;;;;;;;;;;;
KENNEDY;2020-10-26;;34.625;;;;;;;;;;;;;;
KENNEDY;2020-10-25;;28.125;;;;;;;;;;;;;;
KENNEDY;2020-10-24;;18.375;;;;;;;;;;;;;;
KENNEDY;2020-10-23;;15.79166667;;;;;;;;;;;;;;
KENNEDY;2020-10-22;;12.875;;;;;;;;;;;;;;
KENNEDY;2020-10-21;;13.875;;;;;;;;;;;;;;
KENNEDY;2020-10-20;;23.04166667;;;;;;;;;;;;;;
KENNEDY;2020-10-19;;14.39130435;;;;;;;;;;;;;;
KENNEDY;2020-10-18;;13.54166667;;;;;;;;;;;;;;
KENNEDY;2020-10-17;;15.91666667;;;;;;;;;;;;;;
KENNEDY;2020-10-16;;14.33333333;;;;;;;;;;;;;;
KENNEDY;2020-10-15;;20.26086957;;;;;;;;;;;;;;
KENNEDY;2020-10-14;;23.83333333;;;;;;;;;;;;;;
KENNEDY;2020-10-13;;10.30434783;;;;;;;;;;;;;;
KENNEDY;2020-10-12;;12.0;;;;;;;;;;;;;;
KENNEDY;2020-10-11;;13.83333333;;;;;;;;;;;;;;
KENNEDY;2020-10-10;;17.95833333;;;;;;;;;;;;;;
KENNEDY;2020-10-09;;15.0;;;;;;;;;;;;;;
KENNEDY;2020-10-08;;12.125;;;;;;;;;;;;;;
KENNEDY;2020-10-07;;22.375;;;;;;;;;;;;;;
KENNEDY;2020-10-06;;22.39130435;;;;;;;;;;;;;;
KENNEDY;2020-10-05;;15.5;;;;;;;;;;;;;;
KENNEDY;2020-10-04;;8.83333333;;;;;;;;;;;;;;
KENNEDY;2020-10-03;;17.70833333;;;;;;;;;;;;;;
KENNEDY;2020-10-02;;28.125;;;;;;;;;;;;;;
KENNEDY;2020-10-01;;15.91666667;;;;;;;;;;;;;;
KENNEDY;2020-09-30;;14.0;;;;;;;;;;;;;;
KENNEDY;2020-09-29;;14.95833333;;;;;;;;;;;;;;
KENNEDY;2020-09-28;;20.08333333;;;;;;;;;;;;;;
KENNEDY;2020-09-27;;19.45833333;;;;;;;;;;;;;;
KENNEDY;2020-09-26;;23.25;;;;;;;;;;;;;;
KENNEDY;2020-09-25;;15.70833333;;;;;;;;;;;;;;
KENNEDY;2020-09-24;;11.9047619;;;;;;;;;;;;;;
KENNEDY;2020-09-23;;15.52173913;;;;;;;;;;;;;;
KENNEDY;2020-09-22;;21.17391304;;;;;;;;;;;;;;
KENNEDY;2020-09-21;;14.69565217;;;;;;;;;;;;;;
KENNEDY;2020-09-20;;9.22727273;;;;;;;;;;;;;;
KENNEDY;2020-09-19;;18.34782609;;;;;;;;;;;;;;
KENNEDY;2020-09-18;;25.08695652;;;;;;;;;;;;;;
KENNEDY;2020-09-17;;26.91304348;;;;;;;;;;;;;;
KENNEDY;2020-09-16;;19.25;;;;;;;;;;;;;;
KENNEDY;2020-09-15;;26.17391304;;;;;;;;;;;;;;
